,time,magnitude
2824,56999.0,46
2825,57138.0,2760
2826,57183.0,2572
2827,57250.0,99
2828,57439.0,2258
2829,57507.0,134
2830,57553.0,986
2831,57653.0,58
2832,57709.0,863
2833,58046.0,186
2834,58153.0,13685
2835,58290.0,210
2836,58394.0,100
2837,58469.0,55
2838,58475.0,478
2839,58487.0,10
2840,58527.0,245
2841,58746.0,151
2842,58785.0,320
2843,58873.0,329
2844,58950.0,63
2845,59049.0,130
2846,59112.0,37
2847,59128.0,2707
2848,59250.0,1652
2849,59320.0,42955
2850,59356.0,61
2851,59398.0,42
2852,59449.0,726
2853,59559.0,8
2854,59571.0,360
2855,59644.0,144
2856,59710.0,276
2857,59781.0,3889
2858,59902.0,178
2859,59992.0,3140
2860,60008.0,1525
2861,60018.0,81
2862,60050.0,84
2863,60084.0,4
2864,60145.0,529
2865,60159.0,393
2866,60233.0,91
2867,60324.0,21
2868,60422.0,421
2869,60430.0,874
2870,60456.0,2549
2871,60557.0,3575
2872,60581.0,13
2873,60747.0,223
2874,60832.0,22
2875,60835.0,98
2876,60875.0,249
2877,60950.0,64
2878,61125.0,81
2879,61256.0,474
2880,61260.0,513
2881,61275.0,49
2882,61298.0,1919
2883,61307.0,38
2884,61315.0,118
2885,61352.0,50
2886,61404.0,57
2887,61435.0,200
2888,61503.0,2443
2889,61580.0,612
2890,61585.0,913
2891,61607.0,31
2892,61792.0,91
2893,61829.0,201
2894,61843.0,3814
2895,61941.0,556
2896,62014.0,28346
2897,62103.0,80
2898,62154.0,1422
2899,62210.0,94
2900,62213.0,485
2901,62220.0,3762
2902,62282.0,87
2903,62300.0,5434
2904,62347.0,98
2905,62388.0,95
2906,62430.0,265
2907,62533.0,1739
2908,62661.0,99
2909,62696.0,31
2910,63332.0,3964
2911,63435.0,52
2912,63592.0,16
2913,63986.0,761
2914,63989.0,786
2915,64068.0,37
2916,64106.0,81
2917,64113.0,23212
2918,64116.0,149
2919,64158.0,1706
2920,64200.0,791
2921,64284.0,34
2922,64330.0,672
2923,64331.0,1728
2924,64390.0,27
2925,64407.0,85
2926,64433.0,45
2927,64433.0,428
2928,64581.0,306
2929,64605.0,337
2930,64681.0,743
2931,64685.0,102
2932,64687.0,4180
2933,64731.0,33
2934,64838.0,113
2935,64854.0,2094
2936,64878.0,49
2937,64899.0,710
2938,64979.0,125
2939,65023.0,3141
2940,65035.0,110
2941,65077.0,212
2942,65198.0,4678
2943,65287.0,278
2944,65439.0,3582
2945,65446.0,37
2946,65474.0,47
2947,65518.0,6521
2948,65582.0,14
2949,65793.0,54
2950,65937.0,1314
2951,65999.0,206
2952,66122.0,386
2953,66380.0,60
2954,66430.0,20
2955,66755.0,391
2956,66757.0,19
2957,66760.0,1030
2958,66771.0,113
2959,66773.0,103
2960,66945.0,21730
2961,67032.0,140
2962,67211.0,186
2963,67277.0,2520
2964,67408.0,1727
2965,67428.0,82
2966,67472.0,820
2967,67566.0,403
2968,67770.0,211
2969,67859.0,50
2970,67871.0,1419
2971,67907.0,4121
2972,67943.0,58
2973,68352.0,4443
2974,68531.0,117
2975,68572.0,171
2976,68638.0,255
2977,68665.0,77
2978,68709.0,85
2979,68870.0,442
2980,68888.0,28
2981,68971.0,1773
2982,69048.0,153
2983,69114.0,276
2984,69317.0,125
2985,69358.0,7
2986,69423.0,137
2987,69559.0,343
2988,69568.0,12
2989,69612.0,84
2990,69739.0,613
2991,69754.0,87
2992,69922.0,320
2993,69962.0,4020
2994,69965.0,241
2995,70014.0,113
2996,70016.0,140
2997,70153.0,184
2998,70326.0,874
2999,70341.0,2542
3000,70394.0,253
3001,70448.0,3042
3002,70479.0,217
3003,70507.0,390
3004,70568.0,794
3005,70604.0,50
3006,70713.0,230
3007,70942.0,15
3008,70983.0,262
3009,71043.0,75
3010,71175.0,820
3011,71290.0,90
3012,71390.0,4623
3013,71440.0,1298
3014,71595.0,31
3015,71605.0,85
3016,71612.0,39
3017,71650.0,181
3018,71838.0,183
3019,72026.0,1293
3020,72278.0,109
3021,72334.0,11
3022,72435.0,296
3023,72473.0,23
3024,72474.0,120
3025,72661.0,458
3026,72685.0,3266
3027,72783.0,60
3028,72813.0,501
3029,72818.0,90
3030,73159.0,174
3031,73223.0,121
3032,73308.0,152
3033,73447.0,3
3034,73571.0,108
3035,73796.0,1824
3036,73885.0,72
3037,74061.0,756
3038,74077.0,807
3039,74096.0,130
3040,74228.0,92
3041,74249.0,1292
3042,74359.0,177
3043,74420.0,309
3044,74451.0,61
3045,74454.0,1752
3046,74536.0,2962
3047,74716.0,3007
3048,74858.0,195
3049,75267.0,3440
3050,75325.0,28
3051,75475.0,1971
3052,75525.0,256
3053,75580.0,277
3054,75758.0,150
3055,75786.0,879
3056,75829.0,980
3057,75873.0,165
3058,75886.0,400
3059,75954.0,223
3060,76000.0,40
3061,76027.0,424
3062,76287.0,55
3063,76300.0,903
3064,76345.0,379
3065,76495.0,2620
3066,76572.0,1163
3067,76587.0,2791
3068,76684.0,34
3069,76729.0,241
3070,76989.0,222
3071,77069.0,74
3072,77165.0,2729
3073,77403.0,1384
3074,77486.0,657
3075,77533.0,235
3076,77620.0,142
3077,77646.0,212
3078,77721.0,1215
3079,77883.0,2123
3080,77909.0,38
3081,77966.0,439
3082,78006.0,351
3083,78036.0,3920
3084,78169.0,47
3085,78191.0,1277
3086,78195.0,80
3087,78373.0,118
3088,78603.0,32
3089,78606.0,93
3090,78654.0,875
3091,78746.0,161
3092,78918.0,358
3093,79223.0,53
3094,79509.0,41
3095,79682.0,6949
3096,79755.0,31
3097,79954.0,51
3098,80048.0,5591
3099,80324.0,32
3100,80347.0,123
3101,80358.0,6601
3102,80497.0,544
3103,80517.0,2139
3104,80925.0,56
3105,81213.0,340
3106,81226.0,922
3107,81499.0,85
3108,81765.0,455
3109,81781.0,2
3110,82063.0,145
3111,82192.0,69
3112,82252.0,2696
3113,82476.0,274
3114,82720.0,58
3115,82769.0,9
3116,82773.0,825
3117,82878.0,1
3118,82952.0,736
3119,83000.0,131
3120,83056.0,14
3121,83111.0,227
3122,83127.0,18
3123,83258.0,61
3124,83644.0,68
3125,83679.0,322
3126,84175.0,87
3127,84328.0,450
3128,84723.0,2065
3129,84785.0,1460
3130,85050.0,1439
3131,85068.0,83
3132,85126.0,217
3133,85991.0,214
3134,86260.0,902
3135,86413.0,2601
3136,86596.0,60
3137,86670.0,659
3138,87072.0,1081
3139,87137.0,134
3140,87219.0,4265
3141,87237.0,4651
3142,87276.0,18
3143,87389.0,423
3144,87493.0,3877
3145,87520.0,568
3146,87589.0,393
3147,88410.0,39
3148,88829.0,23
3149,88834.0,154
3150,89276.0,8080
3151,89820.0,315
3152,89930.0,253
3153,90398.0,12
3154,90458.0,219
3155,90519.0,1742
3156,90887.0,839
3157,91151.0,21
3158,91211.0,19
3159,91566.0,368
3160,91573.0,2518
3161,91682.0,44
3162,92579.0,330
3163,92654.0,3087
3164,92851.0,80
3165,92955.0,908
3166,93123.0,748
3167,93137.0,155
3168,93429.0,271
3169,93525.0,31
3170,93576.0,130
3171,94383.0,8627
3172,94406.0,15645
3173,94571.0,359
3174,94579.0,15
3175,94657.0,198
3176,95068.0,45
3177,95118.0,10
3178,95128.0,3002
3179,95248.0,462
3180,95298.0,459
3181,95505.0,39
3182,95525.0,356
3183,95881.0,193
3184,96234.0,402
3185,96504.0,58
3186,96566.0,21
3187,96899.0,395
3188,97326.0,1107
3189,97658.0,311
3190,97679.0,249
3191,97689.0,87
3192,97770.0,564
3193,98076.0,791
3194,98094.0,9
3195,98512.0,137
3196,98600.0,24
3197,98634.0,457
3198,98886.0,18
3199,99732.0,1235
3200,99796.0,248
3201,100121.0,168
3202,100364.0,158
3203,100566.0,1542
3204,100734.0,508
3205,100903.0,603
3206,101061.0,206
3207,101219.0,794
3208,102066.0,656
3209,102204.0,5431
3210,102231.0,251
3211,102562.0,37
3212,102608.0,51
3213,102637.0,728
3214,102775.0,903
3215,102823.0,2244
3216,102871.0,170
3217,103181.0,4325
3218,103623.0,1273
3219,103764.0,2335
3220,105948.0,1411
3221,106000.0,629
3222,106440.0,50
3223,106625.0,75
3224,106799.0,12370
3225,106894.0,1465
3226,107150.0,720
3227,107659.0,289
3228,107696.0,38
3229,108315.0,201
3230,108652.0,260
3231,109251.0,56
3232,109993.0,937
3233,110884.0,578
3234,110939.0,22
3235,112028.0,1965
3236,112400.0,6062
3237,112963.0,411
3238,113092.0,489
3239,113443.0,23975
3240,113724.0,45
3241,115247.0,223
3242,115441.0,588
3243,118566.0,24
3244,118571.0,526
3245,119758.0,472
3246,120032.0,11
3247,120945.0,216
3248,124790.0,2935
3249,126774.0,371
3250,127326.0,244
3251,127709.0,878
3252,128312.0,234
3253,129695.0,553
3254,129791.0,165
3255,133045.0,201
3256,134535.0,2
3257,135048.0,3198
3258,137224.0,3687
3259,137239.0,2498
3260,138333.0,404
3261,138736.0,100
3262,142392.0,1272
3263,142626.0,187
3264,143630.0,208
3265,144143.0,22
3266,144997.0,157
3267,145937.0,47
3268,146847.0,2924
3269,147229.0,818
3270,151464.0,80
3271,155831.0,104
3272,158395.0,1103
3273,164010.0,2118
3274,166132.0,1363
3275,176882.0,109
3276,178242.0,43
3277,183937.0,258
3278,189785.0,103
3279,189786.0,66
3280,196702.0,166
3281,204873.0,2
3282,205176.0,515
3283,208239.0,97
3284,211223.0,30302
3285,211747.0,6022
3286,211898.0,5826
3287,212420.0,1193
3288,216998.0,602
3289,231868.0,437
3290,250651.0,1875
3291,253388.0,53
3292,281403.0,32
3293,282405.0,1580
3294,288458.0,748
3295,289010.0,68
3296,290793.0,1178
3297,294191.0,616
3298,360002.0,30
3299,362399.0,112
3300,383124.0,48
3301,410865.0,959
3302,423738.0,5951
3303,425222.0,221
3304,433016.0,11464
3305,460234.0,148
3306,481595.0,1060
3307,502444.0,1141
3308,502999.0,256
3309,539637.0,59
3310,562783.0,138
3311,625435.0,1341
3312,636555.0,34571
3313,636904.0,698
3314,637615.0,1341
3315,676583.0,561
3316,685048.0,320
